date,market_ret,breadth,market_anomaly_flag,flag_rate
2018-05-10,0.009465553534308922,1.0,0,0.0
2018-05-11,-0.0007209973227198756,0.42857142857142855,0,0.0
2018-05-14,-0.0030144310365236094,0.2857142857142857,1,0.0
2018-05-15,-0.011395099441561665,0.0,1,0.0
2018-05-16,0.002229347932041738,0.7142857142857143,0,0.14285714285714285
2018-05-17,-0.007635604710454451,0.14285714285714285,1,0.14285714285714285
2018-05-18,-0.004458578363426684,0.14285714285714285,1,0.0
2018-05-21,0.007798107463842431,1.0,0,0.0
2018-05-22,-0.002660558886772413,0.14285714285714285,1,0.0
2018-05-23,0.010871234683548574,1.0,0,0.0
2018-05-24,-0.0005279746965008674,0.2857142857142857,1,0.0
2018-05-25,-0.002092189189647994,0.42857142857142855,0,0.0
2018-05-29,-0.00407014406484458,0.2857142857142857,1,0.0
2018-05-30,0.006949970854441426,0.7142857142857143,0,0.0
2018-05-31,0.005890674813720409,0.5714285714285714,0,0.2857142857142857
2018-06-01,0.016394970961285043,1.0,0,0.0
2018-06-04,0.007444004810364002,0.7142857142857143,0,0.0
2018-06-05,0.003940153420472714,0.7142857142857143,0,0.0
2018-06-06,0.002381594275959361,0.5714285714285714,0,0.0
2018-06-07,-0.011674936306971537,0.0,1,0.0
2018-06-08,0.00015701377894794533,0.42857142857142855,0,0.0
2018-06-11,0.004046062169777241,0.7142857142857143,0,0.0
2018-06-12,0.005893607267167589,1.0,0,0.0
2018-06-13,0.0010009638113527603,0.5714285714285714,0,0.0
2018-06-14,0.011867837356276263,1.0,0,0.14285714285714285
2018-06-15,-0.008181989141889548,0.14285714285714285,1,0.42857142857142855
2018-06-18,0.0069818847076602575,0.5714285714285714,0,0.0
2018-06-19,-0.006517667231499983,0.14285714285714285,1,0.0
2018-06-20,0.005833239098132984,0.7142857142857143,0,0.0
2018-06-21,-0.008764621286231487,0.0,1,0.0
2018-06-22,-0.004886238107139126,0.2857142857142857,1,0.0
2018-06-25,-0.022650274922515146,0.0,1,0.2857142857142857
2018-06-26,0.008287339715947608,0.8571428571428571,0,0.0
2018-06-27,-0.012286695808731414,0.0,1,0.0
2018-06-28,0.010738882147710667,1.0,0,0.0
2018-06-29,0.0014201144230592741,0.5714285714285714,0,0.0
2018-07-02,0.006424027997035009,0.7142857142857143,0,0.14285714285714285
2018-07-03,-0.013459483861940149,0.0,1,0.14285714285714285
2018-07-05,0.012441741485976099,1.0,0,0.0
2018-07-06,0.013429558069590548,1.0,0,0.0
2018-07-09,0.00921602018333759,0.8571428571428571,0,0.0
2018-07-10,-0.0007378883045288902,0.42857142857142855,0,0.0
2018-07-11,-0.003431219135879991,0.2857142857142857,1,0.0
2018-07-12,0.022271842743634425,1.0,0,0.0
2018-07-13,-0.0012460632947827335,0.8571428571428571,0,0.14285714285714285
2018-07-16,-0.0002664262212307422,0.2857142857142857,1,0.0
2018-07-17,0.008157545671929596,0.8571428571428571,0,0.0
2018-07-18,-0.001533407600620516,0.14285714285714285,1,0.0
2018-07-19,-0.00436966115369838,0.2857142857142857,1,0.0
2018-07-20,-0.0006702609278374754,0.2857142857142857,1,0.0
2018-07-23,0.0040432405617972,0.8571428571428571,0,0.14285714285714285
2018-07-24,0.011407997549737647,0.8571428571428571,0,0.2857142857142857
2018-07-25,0.015445457089983603,1.0,0,0.14285714285714285
2018-07-26,-0.03288673900737481,0.2857142857142857,1,0.2857142857142857
2018-07-27,-0.015075474204305963,0.14285714285714285,1,0.8571428571428571
2018-07-30,-0.019447487865385464,0.0,1,0.5714285714285714
2018-07-31,0.004012898254664348,0.7142857142857143,0,0.2857142857142857
2018-08-01,0.010588511397008813,0.7142857142857143,0,0.14285714285714285
2018-08-02,0.018432229014604205,1.0,0,0.42857142857142855
2018-08-03,0.002457050752087131,0.7142857142857143,0,0.0
2018-08-06,0.01201486997486878,1.0,0,0.14285714285714285
2018-08-07,0.0014281361134064355,0.5714285714285714,0,0.0
2018-08-08,0.004668366319699834,1.0,0,0.0
2018-08-09,0.0005214489415507696,0.42857142857142855,0,0.0
2018-08-10,-0.006015148976526425,0.0,1,0.0
2018-08-13,0.0008593814416137301,0.2857142857142857,1,0.0
2018-08-14,0.007155555069820003,1.0,0,0.0
2018-08-15,-0.012144106335359672,0.14285714285714285,1,0.14285714285714285
2018-08-16,0.001392274497628703,0.5714285714285714,0,0.2857142857142857
2018-08-17,0.001583235126293801,0.42857142857142855,0,0.0
2018-08-20,0.001254949907800586,0.42857142857142855,0,0.0
2018-08-21,-0.0002357954525343978,0.5714285714285714,0,0.0
2018-08-22,0.00666344352895495,1.0,0,0.0
2018-08-23,7.045803793752954e-06,0.42857142857142855,0,0.0
2018-08-24,0.008652390542786468,1.0,0,0.0
2018-08-27,0.010398673683944601,1.0,0,0.0
2018-08-28,0.001002623880928247,0.7142857142857143,0,0.0
2018-08-29,0.014922204161691559,0.8571428571428571,0,0.14285714285714285
2018-08-30,-0.0004043248670997051,0.42857142857142855,0,0.14285714285714285
2018-08-31,-0.0010647162010822672,0.5714285714285714,0,0.0
2018-09-04,-0.0028530783210951754,0.42857142857142855,0,0.0
2018-09-05,-0.017507542545285987,0.0,1,0.2857142857142857
2018-09-06,-0.0100063982138119,0.2857142857142857,1,0.42857142857142855
2018-09-07,-0.0025946274329315794,0.2857142857142857,1,0.0
2018-09-10,0.0011087606212902676,0.5714285714285714,0,0.0
2018-09-11,0.0121069297973582,0.8571428571428571,0,0.2857142857142857
2018-09-12,-0.007149265723928837,0.2857142857142857,1,0.0
2018-09-13,0.00739546099761988,0.7142857142857143,0,0.14285714285714285
2018-09-14,0.0008234703441233655,0.42857142857142855,0,0.14285714285714285
2018-09-17,-0.018130958102868466,0.0,1,0.14285714285714285
2018-09-18,0.006693772385320873,0.8571428571428571,0,0.0
2018-09-19,-0.0010868047261300498,0.42857142857142855,0,0.0
2018-09-20,0.010656714363941682,1.0,0,0.0
2018-09-21,-0.010076381410273323,0.14285714285714285,1,0.7142857142857143
2018-09-24,0.008366179651990205,0.8571428571428571,0,0.14285714285714285
2018-09-25,0.007126696921626977,0.8571428571428571,0,0.0
2018-09-26,0.00040926738591180137,0.5714285714285714,0,0.0
2018-09-27,0.010763377143826056,0.8571428571428571,0,0.0
2018-09-28,-0.003116080629830566,0.42857142857142855,0,0.0
2018-10-01,0.003394424474732657,0.8571428571428571,0,0.0
2018-10-02,-0.004970005921467362,0.42857142857142855,0,0.0
2018-10-03,0.0032618411403971337,0.7142857142857143,0,0.0
2018-10-04,-0.020551009925472003,0.0,1,0.42857142857142855
2018-10-05,-0.009240539970320214,0.0,1,0.2857142857142857
2018-10-08,-0.010657914952376779,0.0,1,0.5714285714285714
2018-10-09,0.001834938463606574,0.5714285714285714,0,0.0
2018-10-10,-0.04954325042673698,0.0,1,1.0
2018-10-11,-0.008665115324818744,0.2857142857142857,1,0.7142857142857143
2018-10-12,0.030570462122638937,1.0,1,0.5714285714285714
2018-10-15,-0.018976694515553505,0.0,1,0.0
2018-10-16,0.03806162963664666,1.0,1,0.2857142857142857
2018-10-17,-0.00036385028798085236,0.5714285714285714,0,0.0
2018-10-18,-0.025206626775586827,0.0,1,0.14285714285714285
2018-10-19,-0.0015962771381940546,0.2857142857142857,1,0.0
2018-10-22,0.00978240448131624,1.0,0,0.0
2018-10-23,-0.0015186268581393048,0.42857142857142855,0,0.42857142857142855
2018-10-24,-0.04626683945714995,0.0,1,1.0
2018-10-25,0.04231312834277994,1.0,1,0.7142857142857143
2018-10-26,-0.033398274944912,0.0,1,0.42857142857142855
2018-10-29,-0.02957411430592719,0.0,1,1.0
2018-10-30,0.010306526923540647,0.7142857142857143,0,0.14285714285714285
2018-10-31,0.032578026595678926,1.0,0,0.2857142857142857
2018-11-01,0.008586498826959848,0.42857142857142855,0,0.0
2018-11-02,-0.018465948494770266,0.0,1,0.14285714285714285
2018-11-05,-0.009400951678225142,0.2857142857142857,1,0.0
2018-11-06,0.008827856189475554,1.0,0,0.0
2018-11-07,0.03715580900236933,1.0,0,0.14285714285714285
2018-11-08,-0.006688822163374091,0.14285714285714285,1,0.0
2018-11-09,-0.020424608295807913,0.0,1,0.0
2018-11-12,-0.034157449426876756,0.0,1,0.14285714285714285
2018-11-13,-0.0018582810032909322,0.42857142857142855,0,0.0
2018-11-14,-0.009429875174432865,0.2857142857142857,1,0.14285714285714285
2018-11-15,0.02110050027631462,0.8571428571428571,0,0.14285714285714285
2018-11-16,-0.00785158825177834,0.14285714285714285,1,0.0
2018-11-19,-0.044659211271629515,0.0,1,0.2857142857142857
2018-11-20,-0.013117681955690155,0.42857142857142855,0,0.42857142857142855
2018-11-21,0.012532851347622451,0.8571428571428571,0,0.0
2018-11-23,-0.012587365717550527,0.0,1,0.0
2018-11-26,0.028624815801151633,1.0,0,0.0
2018-11-27,6.332786038511427e-05,0.5714285714285714,0,0.0
2018-11-28,0.040431603984217634,1.0,0,0.14285714285714285
2018-11-29,0.0004409744912714984,0.42857142857142855,0,0.0
2018-11-30,0.007106234334950771,0.8571428571428571,0,0.0
2018-12-03,0.021573963309382167,1.0,0,0.0
2018-12-04,-0.03988005101433721,0.0,1,0.5714285714285714
2018-12-06,0.012180856341880406,0.8571428571428571,0,0.14285714285714285
2018-12-07,-0.035214984353981564,0.0,1,0.2857142857142857
2018-12-10,0.013442725330407468,1.0,0,0.0
2018-12-11,0.0031893099660071445,0.8571428571428571,0,0.0
2018-12-12,0.008597403611235161,1.0,0,0.0
2018-12-13,0.003050725376695738,0.7142857142857143,0,0.0
2018-12-14,-0.03275191755217883,0.0,1,0.14285714285714285
2018-12-17,-0.02868584381899884,0.0,1,0.14285714285714285
2018-12-18,0.013518535501527627,0.8571428571428571,0,0.0
2018-12-19,-0.028259689662460903,0.0,1,0.8571428571428571
2018-12-20,-0.016643927696987304,0.14285714285714285,1,0.0
2018-12-21,-0.04000181477103325,0.0,1,1.0
2018-12-24,-0.020063566879971368,0.0,1,0.0
2018-12-26,0.07353556004439489,1.0,1,1.0
2018-12-27,0.002579164589845719,0.7142857142857143,0,0.0
2018-12-28,-0.002474441179349331,0.2857142857142857,1,0.0
2018-12-31,0.006296478921346406,0.7142857142857143,0,0.0
2019-01-02,0.008378796558212958,0.7142857142857143,0,0.14285714285714285
2019-01-03,-0.04155826742393091,0.0,1,0.14285714285714285
2019-01-04,0.047162809117661145,1.0,1,0.0
2019-01-07,0.00898868781688327,0.7142857142857143,0,0.0
2019-01-08,0.015367907740105278,1.0,0,0.0
2019-01-09,0.006225280131788009,0.7142857142857143,0,0.0
2019-01-10,0.001140530299464799,0.42857142857142855,0,0.0
2019-01-11,-0.004732260911448548,0.14285714285714285,1,0.0
2019-01-14,-0.008271293041637571,0.14285714285714285,1,0.0
2019-01-15,0.026144673377711473,1.0,0,0.0
2019-01-16,0.001223287337558007,0.42857142857142855,0,0.0
2019-01-17,0.0069505176817110026,1.0,0,0.0
2019-01-18,0.009785129187544974,1.0,0,0.0
2019-01-22,-0.02032638090484462,0.0,1,0.0
2019-01-23,0.001883450686949617,0.8571428571428571,0,0.0
2019-01-24,0.0013523005228537174,0.5714285714285714,0,0.0
2019-01-25,0.016215747580841607,1.0,0,0.0
2019-01-28,-0.01308045155085277,0.0,1,0.0
2019-01-29,-0.012567258123958773,0.14285714285714285,1,0.0
2019-01-30,0.03522948142940309,1.0,0,0.2857142857142857
2019-01-31,0.03113775115180863,1.0,0,0.2857142857142857
2019-02-01,-0.009884559418542938,0.2857142857142857,1,0.0
2019-02-04,0.016622485567526577,1.0,0,0.14285714285714285
2019-02-05,0.008987448408572034,0.8571428571428571,0,0.14285714285714285
2019-02-06,-0.005966465670108041,0.2857142857142857,1,0.0
2019-02-07,-0.015128480807233804,0.0,1,0.0
2019-02-08,0.0018094643077721953,0.7142857142857143,0,0.0
2019-02-11,-7.510376261191507e-05,0.42857142857142855,0,0.0
2019-02-12,0.012935457900698309,0.8571428571428571,0,0.0
2019-02-13,-0.003099896451195746,0.2857142857142857,1,0.0
2019-02-14,0.001930013695424258,0.5714285714285714,0,0.14285714285714285
2019-02-15,-0.000634928890306173,0.2857142857142857,1,0.0
2019-02-19,0.0026320188789458188,0.7142857142857143,0,0.0
2019-02-20,0.00014639134406040682,0.42857142857142855,0,0.0
2019-02-21,-0.006756933704596227,0.0,1,0.0
2019-02-22,0.009773554007438432,1.0,0,0.0
2019-02-25,0.005755623651222587,0.7142857142857143,0,0.0
2019-02-26,0.0033734016016395856,0.8571428571428571,0,0.0
2019-02-27,0.0017935881644322502,0.7142857142857143,0,0.0
2019-02-28,-0.0022608448703173023,0.2857142857142857,1,0.0
2019-03-01,0.008520893891418857,0.8571428571428571,0,0.0
2019-03-04,0.00430488002291315,0.7142857142857143,0,0.0
2019-03-05,0.004582184619558631,0.5714285714285714,0,0.0
2019-03-06,-0.002597749965850747,0.2857142857142857,1,0.0
2019-03-07,-0.013257153987551578,0.0,1,0.0
2019-03-08,-0.001070461650598542,0.2857142857142857,1,0.0
2019-03-11,0.024439490110051625,1.0,0,0.0
2019-03-12,0.0066252589923013906,0.8571428571428571,0,0.14285714285714285
2019-03-13,0.006113423758509936,1.0,0,0.0
2019-03-14,-0.00041282094144590165,0.42857142857142855,0,0.14285714285714285
2019-03-15,-0.0026609550159679063,0.5714285714285714,0,0.8571428571428571
2019-03-18,0.000722105101811318,0.7142857142857143,0,0.14285714285714285
2019-03-19,0.004643199282703752,0.7142857142857143,0,0.0
2019-03-20,0.010594923247842518,0.7142857142857143,0,0.0
2019-03-21,0.01494460356528642,1.0,0,0.14285714285714285
2019-03-22,-0.02049831497280969,0.0,1,0.14285714285714285
2019-03-25,0.00037485775845206133,0.42857142857142855,0,0.0
2019-03-26,0.0033079100653984022,0.7142857142857143,0,0.14285714285714285
2019-03-27,-0.006009664746081904,0.14285714285714285,1,0.0
2019-03-28,0.001555486367357996,0.7142857142857143,0,0.0
2019-03-29,0.00746742518190551,1.0,0,0.0
2019-04-01,0.015503809876190726,1.0,0,0.0
2019-04-02,0.008358939094304074,0.7142857142857143,0,0.0
2019-04-03,0.003391770756466715,0.8571428571428571,0,0.0
2019-04-04,0.0009057306786193685,0.42857142857142855,0,0.0
2019-04-05,0.0019220551970997115,0.5714285714285714,0,0.0
2019-04-08,0.004006702683053872,0.7142857142857143,0,0.0
2019-04-09,-0.0013329437568916041,0.2857142857142857,1,0.0
2019-04-10,0.006274110413613666,1.0,0,0.0
2019-04-11,-0.0021316090793965475,0.2857142857142857,1,0.0
2019-04-12,0.005084785638187451,0.5714285714285714,0,0.0
2019-04-15,0.0021139307081262182,1.0,0,0.0
2019-04-16,0.002568916687131027,0.7142857142857143,0,0.0
2019-04-17,0.0017690527188953334,0.5714285714285714,0,0.0
2019-04-18,0.0008828644671034423,0.7142857142857143,0,0.0
2019-04-22,0.007526430872545961,0.8571428571428571,0,0.0
2019-04-23,0.014459885469781466,1.0,0,0.0
2019-04-24,-0.005285234416730884,0.14285714285714285,1,0.14285714285714285
2019-04-25,0.008289533151728692,0.7142857142857143,0,0.2857142857142857
2019-04-26,0.0038286613428899973,0.5714285714285714,0,0.14285714285714285
2019-04-29,0.006541234200048453,0.8571428571428571,0,0.2857142857142857
2019-04-30,-0.015648182585179034,0.14285714285714285,1,0.2857142857142857
2019-05-01,-0.0011439056173650247,0.14285714285714285,1,0.14285714285714285
2019-05-02,-0.0069038652443382965,0.0,1,0.14285714285714285
2019-05-03,0.0167031350582911,0.8571428571428571,1,0.0
2019-05-06,-0.006499386005777977,0.14285714285714285,1,0.2857142857142857
2019-05-07,-0.019965065375974755,0.0,1,0.42857142857142855
2019-05-08,-0.0017996571376855,0.2857142857142857,1,0.0
2019-05-09,-0.006759842568347226,0.0,1,0.0
2019-05-10,3.383167936762569e-05,0.5714285714285714,0,0.5714285714285714
2019-05-13,-0.038506142498080376,0.0,1,0.8571428571428571
2019-05-14,0.007321232986053218,0.7142857142857143,0,0.0
2019-05-15,0.01985765363838213,1.0,1,0.5714285714285714
2019-05-16,0.018932897911771978,0.8571428571428571,0,0.14285714285714285
2019-05-17,-0.009263805233666291,0.14285714285714285,1,0.0
2019-05-20,-0.01562472717074459,0.0,1,0.0
2019-05-21,0.009773463254319001,0.8571428571428571,0,0.0
2019-05-22,-0.0029571969042311457,0.5714285714285714,0,0.0
2019-05-23,-0.02045677206959549,0.0,1,0.0
2019-05-24,-2.5726104440832692e-05,0.5714285714285714,0,0.0
2019-05-28,0.003205575628626794,0.5714285714285714,0,0.0
2019-05-29,-0.011555986010301913,0.0,1,0.0
2019-05-30,0.003587893874314907,0.8571428571428571,0,0.0
2019-05-31,-0.02025116647387513,0.0,1,0.0
2019-06-03,-0.03761223080117805,0.0,1,0.8571428571428571
2019-06-04,0.026933729161075774,1.0,1,0.5714285714285714
2019-06-05,0.009494225012094388,0.8571428571428571,0,0.0
2019-06-06,0.006891096731984181,1.0,0,0.0
2019-06-07,0.021733312338804822,1.0,0,0.0
2019-06-10,0.013476881325895196,1.0,0,0.14285714285714285
2019-06-11,0.004076155462101653,0.7142857142857143,0,0.14285714285714285
2019-06-12,-0.0072877973418490815,0.14285714285714285,1,0.14285714285714285
2019-06-13,0.006024711188485655,0.7142857142857143,0,0.0
2019-06-14,-0.0036905777433393467,0.14285714285714285,1,0.14285714285714285
2019-06-17,0.012337988499459789,1.0,0,0.0
2019-06-18,0.009928698965274247,0.8571428571428571,0,0.2857142857142857
2019-06-19,0.007413396469003868,0.5714285714285714,0,0.14285714285714285
2019-06-20,0.014524931215973773,1.0,0,0.0
2019-06-21,-0.0009140916747052577,0.2857142857142857,1,0.2857142857142857
2019-06-24,0.0009699527198988271,0.7142857142857143,0,0.0
2019-06-25,-0.02221904235824706,0.0,1,0.2857142857142857
2019-06-26,0.005184592879930275,0.7142857142857143,0,0.0
2019-06-27,0.0019235229052663807,0.5714285714285714,0,0.2857142857142857
2019-06-28,-0.0004993158898399004,0.5714285714285714,0,0.14285714285714285
2019-07-01,0.01204484105113135,0.8571428571428571,0,0.0
2019-07-02,0.00850591747975958,1.0,0,0.0
2019-07-03,0.01021533906561421,1.0,0,0.0
2019-07-05,6.642983088311905e-05,0.42857142857142855,0,0.0
2019-07-08,-0.0071774228719476375,0.14285714285714285,1,0.0
2019-07-09,0.008807347406327779,1.0,0,0.0
2019-07-10,0.012748325724736371,1.0,0,0.0
2019-07-11,-0.0021774283083847274,0.42857142857142855,0,0.0
2019-07-12,0.0077665980380740495,1.0,0,0.0
2019-07-15,0.002460632875578152,0.7142857142857143,0,0.0
2019-07-16,-0.004134678685994994,0.14285714285714285,1,0.0
2019-07-17,-0.004393303234550909,0.14285714285714285,1,0.0
2019-07-18,0.0016904998632181994,0.5714285714285714,0,0.0
2019-07-19,-0.010309228245290125,0.0,1,0.0
2019-07-22,0.011499798804024122,1.0,0,0.0
2019-07-23,0.0033794820574818258,0.7142857142857143,0,0.0
2019-07-24,0.0018365181197235816,0.5714285714285714,0,0.14285714285714285
2019-07-25,-0.01011427143428656,0.0,1,0.2857142857142857
2019-07-26,0.014931946134591414,0.5714285714285714,0,0.14285714285714285
2019-07-29,-0.006235266866788832,0.2857142857142857,1,0.0
2019-07-30,-0.005931370795338057,0.14285714285714285,1,0.14285714285714285
2019-07-31,-0.009429425232061393,0.14285714285714285,1,0.42857142857142855
2019-08-01,-0.006908891775257648,0.0,1,0.42857142857142855
2019-08-02,-0.019904483089371712,0.0,1,0.2857142857142857
2019-08-05,-0.03911144197040845,0.0,1,0.7142857142857143
2019-08-06,0.017313767776195328,1.0,0,0.0
2019-08-07,0.004381400324938912,0.8571428571428571,0,0.0
2019-08-08,0.023588394674539343,1.0,0,0.0
2019-08-09,-0.011596210129282263,0.0,1,0.0
2019-08-12,-0.012697464398625593,0.0,1,0.0
2019-08-13,0.022960340458696722,1.0,0,0.42857142857142855
2019-08-14,-0.03424006627968509,0.0,1,0.42857142857142855
2019-08-15,-0.009941028218355423,0.42857142857142855,0,0.14285714285714285
2019-08-16,0.013708858216106679,1.0,0,0.0
2019-08-19,0.016205783838099057,1.0,0,0.0
2019-08-20,-0.008749202658833435,0.14285714285714285,1,0.0
2019-08-21,0.010819705873471983,0.8571428571428571,0,0.0
2019-08-22,-0.007053395572008315,0.0,1,0.0
2019-08-23,-0.03070189149814408,0.0,1,0.8571428571428571
2019-08-26,0.015413513478515955,1.0,0,0.0
2019-08-27,-0.0024547202146193913,0.2857142857142857,1,0.0
2019-08-28,-0.0009509729006067344,0.8571428571428571,0,0.0
2019-08-29,0.015552063116559418,1.0,0,0.0
2019-08-30,-0.004273790517069062,0.14285714285714285,1,0.0
2019-09-03,-0.00925171911958871,0.14285714285714285,1,0.0
2019-09-04,0.014265465476577097,1.0,0,0.0
2019-09-05,0.019987791781208637,1.0,0,0.0
2019-09-06,-0.004182842699995518,0.14285714285714285,1,0.0
2019-09-09,-0.0025391270858721965,0.2857142857142857,1,0.14285714285714285
2019-09-10,-0.0011010657182912878,0.42857142857142855,0,0.14285714285714285
2019-09-11,0.012762620199169992,1.0,0,0.0
2019-09-12,0.0025988992898525903,0.5714285714285714,0,0.0
2019-09-13,-0.0027585770632401673,0.42857142857142855,0,0.0
2019-09-16,-0.0018751227891449546,0.2857142857142857,1,0.0
2019-09-17,0.002861224886536443,0.7142857142857143,0,0.0
2019-09-18,-0.001390279071295202,0.42857142857142855,0,0.14285714285714285
2019-09-19,0.0019953678796329477,0.7142857142857143,0,0.0
2019-09-20,-0.00742494139438724,0.14285714285714285,1,0.7142857142857143
2019-09-23,-0.0026158907023642003,0.42857142857142855,0,0.0
2019-09-24,-0.015502916268785114,0.0,1,0.42857142857142855
2019-09-25,0.014471200129843074,1.0,0,0.14285714285714285
2019-09-26,-0.005215487628373062,0.14285714285714285,1,0.0
2019-09-27,-0.011039393598035043,0.14285714285714285,1,0.14285714285714285
2019-09-30,0.00667143400034271,0.7142857142857143,0,0.0
2019-10-01,-0.010900153907381796,0.14285714285714285,1,0.14285714285714285
2019-10-02,-0.01894122322649396,0.0,1,0.14285714285714285
2019-10-03,0.014688109327631014,1.0,0,0.0
2019-10-04,0.014555953332838736,1.0,0,0.0
2019-10-07,-0.001018749155592778,0.2857142857142857,1,0.0
