date,ticker,anomaly_flag,type,ret,ret_z,vol_z,range_pct,severity,km_flag,km_dist,db_flag,union_flag,intersection_flag,why
2018-05-03,AAPL,0,,0.0018122157330437982,0.037488958851149994,0.1597317928529846,0.4126984126984127,34.8,0,0.7064355615516102,0,0,0,
2018-05-04,AAPL,0,,0.03923342356580095,1.9817125674261313,1.6703437334515745,0.8253968253968254,89.6,0,1.3420344437748948,0,0,0,
2018-05-07,AAPL,0,,0.007235005656309967,0.25482225798749497,0.6819139895365284,0.3492063492063492,44.9,0,1.045321611850154,0,0,0,
2018-05-08,AAPL,0,,0.004806574961261134,0.10166177371431531,-0.486900183799244,0.25396825396825395,23.4,0,0.22299729417432776,0,0,0,
2018-05-09,AAPL,0,,0.0070411254463651485,0.26229232929144697,-1.0529554936043266,0.12698412698412698,18.0,0,0.7306497862494551,0,0,0,
2018-05-10,AAPL,0,,0.014304016578443157,0.6498963978691835,-0.48721852980586033,0.31746031746031744,40.6,0,0.5255298844070735,0,0,0,
2018-05-11,AAPL,0,,-0.003803235929951354,-0.41687202491864533,-0.7154873902681267,0.2857142857142857,31.1,0,0.3781873084230678,0,0,0,
2018-05-14,AAPL,0,,-0.00233314664844253,-0.3178253995400654,-1.4172638391929666,0.031746031746031744,13.9,0,1.163567870140802,0,0,0,
2018-05-15,AAPL,0,,-0.009088436748829198,-0.6941178561796357,-0.9822728744865715,0.06349206349206349,27.5,0,1.0605747706944086,0,0,0,
2018-05-16,AAPL,0,,0.009332624716743565,0.4259088564878525,-1.6099792249876024,0.30158730158730157,25.0,0,0.8394909460724467,0,0,0,
2018-05-17,AAPL,0,,-0.006323565049783375,-0.5038639544191897,-1.770221434639757,0.31746031746031744,27.1,0,0.9969039441092384,0,0,0,
2018-05-18,AAPL,0,,-0.003636640298509297,-0.3130537889481761,-1.5378659196421793,0.047619047619047616,13.7,0,1.1741209143026672,0,0,0,
2018-05-21,AAPL,0,,0.007085013108709237,0.3503723730926678,-1.3695867553038308,0.2698412698412698,23.0,0,0.6556902713535988,0,0,0,
2018-05-22,AAPL,0,,-0.002505061365463135,-0.2528480101482584,-1.7647804509365164,0.12698412698412698,13.8,0,1.1095364419109264,0,0,0,
2018-05-23,AAPL,0,,0.006411905071963098,0.2966192402610271,-0.8889718420040653,0.5079365079365079,33.2,0,0.7448218035562407,0,0,0,
2018-05-24,AAPL,0,,-0.0011150860056249323,-0.16722435130089225,-0.4642229758355628,0.39682539682539686,30.6,0,0.3612853961190552,0,0,0,
2018-05-25,AAPL,0,,0.0022854245584302824,0.06194797917003507,-1.1216089922517816,0.09523809523809523,10.1,0,0.8252480095649187,0,0,0,
2018-05-29,AAPL,0,,-0.003605812674487563,-0.2914406098624124,-0.4475187059698645,0.07936507936507936,23.9,0,0.8339523291321438,0,0,0,
2018-05-30,AAPL,0,,-0.0021288008551146875,-0.19789482025813648,-0.8336511533040776,0.0,13.9,0,1.0794804289741278,0,0,0,
2018-05-31,AAPL,0,,-0.003360185075325428,-0.27490727352567806,0.16026990152199208,0.1746031746031746,34.3,0,0.8014382706336117,0,0,0,
2018-06-01,AAPL,0,,0.01803391876926863,1.0713169907858477,-0.1543189177409711,0.38095238095238093,53.9,0,0.9667340682077881,0,0,0,
2018-06-04,AAPL,0,,0.008358036159810123,0.439849990992002,0.3297841668228148,0.15873015873015872,40.3,0,0.9642840378508212,0,0,0,
2018-06-05,AAPL,0,,0.007715099336172315,0.39373559939629527,-0.2663432497037707,0.031746031746031744,27.5,0,1.0287139168614128,0,0,0,
2018-06-06,AAPL,0,,0.003465905961663962,0.11678014491578735,-0.28503394225526174,0.20634920634920634,24.9,0,0.44300923196496017,0,0,0,
2018-06-07,AAPL,0,,-0.0026805552634023844,-0.28468589577069775,-0.06834050644155928,0.09523809523809523,29.1,0,0.8829946851529443,0,0,0,
2018-06-08,AAPL,0,,-0.009097574494629002,-0.6786915513685525,1.3650768717456696,0.2857142857142857,58.0,1,1.6582813471594897,0,1,0,
2018-06-11,AAPL,0,,-0.002451794717973965,-0.23167783955377622,-0.9317003422998157,0.09523809523809523,17.1,0,0.794180615097855,0,0,0,
2018-06-12,AAPL,0,,0.005490773606941612,0.28731852158453985,-1.3438862354015961,0.015873015873015872,12.9,0,1.1654479928840227,0,0,0,
2018-06-13,AAPL,0,,-0.008217161903310677,-0.605253322889721,0.30951311093693934,0.39682539682539686,52.1,0,0.9424003111464025,0,0,0,
2018-06-14,AAPL,0,,0.0005244270959845476,-0.04557741278646369,0.28867437656163913,0.015873015873015872,23.3,0,1.2261238382845556,0,0,0,
2018-06-15,AAPL,1,volume_shock,-0.010272465744108561,-0.7366596617228818,6.962413046611559,0.1746031746031746,59.2,1,4.995644468983421,1,1,1,vol_z>2.5
2018-06-18,AAPL,0,,-0.0005297580117722411,-0.10521449372775585,-0.5624031671373716,0.2222222222222222,21.5,0,0.3162425687566383,0,0,0,
2018-06-19,AAPL,0,,-0.016159681251113445,-1.1280042861872313,1.5231155223724449,0.619047619047619,76.9,0,0.8992711828154494,0,0,0,
2018-06-20,AAPL,0,,0.004362157033275027,0.20795776725807566,-0.28170858678760896,0.06349206349206349,23.0,0,0.8889126277607206,0,0,0,
2018-06-21,AAPL,0,,-0.005576464643467172,-0.46188297282293467,0.44804337039569625,0.6984126984126984,60.1,0,1.1267607050339055,0,0,0,
2018-06-22,AAPL,0,,-0.0029117674281613493,-0.2995267791119644,0.5807344547386979,0.06349206349206349,35.8,0,1.2847653653743705,0,0,0,
2018-06-25,AAPL,0,,-0.014871212871848005,-1.1267225204288593,1.0702760854136513,0.8095238095238095,81.1,0,0.48750851802781614,0,0,0,
2018-06-26,AAPL,0,,0.012406056269348875,0.8188630952419341,0.11044250168379342,0.7619047619047619,66.2,0,0.2547723798044681,0,0,0,
2018-06-27,AAPL,0,,-0.0014640144138157174,-0.22577564681592824,0.15860455319058467,0.7142857142857143,50.8,0,0.9498183662527003,0,0,0,
2018-06-28,AAPL,0,,0.007276304137000089,0.4094349130475178,-1.2087277315629485,0.4603174603174603,32.0,0,0.7597902033156442,0,0,0,
2018-06-29,AAPL,0,,-0.002102489604909552,-0.2853606817166188,-0.22619104884180072,0.8730158730158729,53.0,0,1.1517701721918692,0,0,0,
2018-07-02,AAPL,0,,0.011182541968209225,0.6963015614560197,-1.078434961024268,0.7936507936507937,51.0,0,1.1926523796748618,0,0,0,
2018-07-03,AAPL,0,,-0.017416307153887423,-1.4297792035560881,-1.8318433215925565,0.9047619047619047,60.3,0,2.510145844559958,1,1,0,
2018-07-05,AAPL,0,,0.008046909007545011,0.5037297593241398,-1.0506094254943594,0.36507936507936506,32.6,0,0.5515290568736549,0,0,0,
2018-07-06,AAPL,0,,0.013861891246017777,0.9328541874909435,-0.8229347710270908,0.7142857142857143,55.0,0,0.9928205770696622,0,0,0,
2018-07-09,AAPL,0,,0.013885283665277637,0.9122182557948032,-0.40596753592182927,0.031746031746031744,36.9,0,1.2040442753841671,0,0,0,
2018-07-10,AAPL,0,,-0.0012066874272685935,-0.23983150977394505,-1.0562623320383069,0.0,13.1,0,1.1255051629693036,0,0,0,
2018-07-11,AAPL,0,,-0.012976350905181011,-1.1225352173413126,-0.45760890136738336,0.4126984126984127,51.8,0,1.0155877442108345,0,0,0,
2018-07-12,AAPL,0,,0.016766031281214566,1.1623543924244863,-0.5930654840558106,0.31746031746031744,47.4,0,0.935926032856339,0,0,0,
2018-07-13,AAPL,0,,0.0015703998492202498,-0.003559093685715384,-1.72671971282893,0.0,1.7,0,1.3599669131245709,0,0,0,
2018-07-16,AAPL,0,,-0.0021950635583003475,-0.28611458486751135,-1.0135224084064551,0.4603174603174603,30.2,0,0.6526691706683534,0,0,0,
2018-07-17,AAPL,0,,0.002828479959801955,0.10391823128680668,-0.8514946848806023,0.5873015873015873,30.3,0,0.9685069586842153,0,0,0,
2018-07-18,AAPL,0,,-0.005484464128258204,-0.5154199511379278,-0.6983420086750459,0.20634920634920634,31.2,0,0.5671993967495952,0,0,0,
2018-07-19,AAPL,0,,0.007773290867479465,0.49772746191796813,0.12693291555278713,0.6666666666666665,56.4,0,0.5122928660213624,0,0,0,
2018-07-20,AAPL,0,,-0.0022930605343052246,-0.32474162258876843,0.3236965299644496,0.4603174603174603,47.1,0,0.9463940897544356,0,0,0,
2018-07-23,AAPL,0,,0.0008877612826163617,-0.1343917579762583,-0.7578563527548066,0.4761904761904761,28.6,0,0.5953536533008429,0,0,0,
2018-07-24,AAPL,0,,0.00725448504766546,0.4205563288444362,-0.004775819896588013,0.14285714285714285,35.3,0,0.8105576719408911,0,0,0,
2018-07-25,AAPL,0,,0.009430067233456851,0.5919230674112844,-0.44620272354418633,0.49206349206349204,45.6,0,0.7919241235033262,0,0,0,
2018-07-26,AAPL,0,,-0.003131136597208428,-0.5375241132576696,0.38365743132815616,0.49206349206349204,54.5,0,1.1052615220666553,0,0,0,
2018-07-27,AAPL,1,,-0.016631394902351104,-1.7287345907118277,1.9357284563004176,0.9682539682539683,94.2,0,0.6007792818012267,0,0,0,range_pct>0.95
2018-07-30,AAPL,0,,-0.0056027409987817745,-0.7318971060846208,1.1589645766993957,0.7777777777777777,74.5,0,0.7877047357646836,0,0,0,
2018-07-31,AAPL,1,volume_shock,0.002000816296827912,-0.029480024857645247,5.00084234594518,0.7301587301587301,58.5,1,3.1514101731228643,1,1,1,vol_z>2.5
2018-08-01,AAPL,1,spike+volume_shock,0.05891020483579856,5.219025033822977,5.697570688732793,0.9047619047619047,96.7,1,5.465401517252867,1,1,1,|ret_z|>2.5; vol_z>2.5
2018-08-02,AAPL,1,volume_shock,0.029230749297088687,2.262598170004159,3.1694189814671225,1.0,98.1,1,2.553734511397576,1,1,1,vol_z>2.5; range_pct>0.95
2018-08-03,AAPL,0,,0.0028930368632660297,0.018466551093647667,1.07563936725386,0.7777777777777777,54.6,0,0.873153689451723,0,0,0,
2018-08-06,AAPL,0,,0.005192564685133405,0.27021807363044464,0.36871146375290187,0.2698412698412698,39.6,0,0.8107013093039921,0,0,0,
2018-08-07,AAPL,0,,-0.009374860961609444,-0.9955362321512186,0.3440790863549388,0.6349206349206349,67.4,0,1.2038418973654803,0,0,0,
2018-08-08,AAPL,0,,0.0006761156285295389,-0.09973626826784247,0.03101459439952032,0.8095238095238095,48.4,0,0.8804163517235727,0,0,0,
2018-08-09,AAPL,0,,0.007864858583488177,0.5314635526880036,0.0895145513943677,0.5079365079365079,51.5,0,0.9514336874695389,0,0,0,
2018-08-10,AAPL,0,,-0.0029787545843477092,-0.401793124383941,0.17195510970164593,0.4761904761904761,48.1,0,0.9131090822702927,0,0,0,
2018-08-13,AAPL,0,,0.006456873030669996,0.42054391115855405,0.2556206274628915,0.7777777777777777,59.6,0,0.4070417259915473,0,0,0,
2018-08-14,AAPL,0,,0.004213418091980392,0.21244059681127497,-0.35100540665789487,0.33333333333333326,31.3,0,0.2753890488536515,0,0,0,
2018-08-15,AAPL,0,,0.00233599236819515,0.030403891740000265,0.4203590825245355,0.39682539682539686,36.8,0,0.8681340099844608,0,0,0,
2018-08-16,AAPL,0,,0.014649975383672409,1.1262080301826227,0.3300804333339539,0.33333333333333326,58.9,0,1.174849449012415,0,0,0,
2018-08-17,AAPL,0,,0.019969822120527336,1.5573278739977685,0.848796286464043,0.9047619047619047,86.4,0,0.8060283567927432,0,0,0,
2018-08-20,AAPL,0,,-0.00974341437582349,-1.0635012510604145,0.359545127365977,0.8571428571428571,75.9,0,0.9094118083817845,0,0,0,
2018-08-21,AAPL,0,,-0.0019493607275393732,-0.36542044032035453,-0.07670138022687989,0.6825396825396826,50.8,0,1.1328025124681225,0,0,0,
2018-08-22,AAPL,0,,4.658335032803329e-05,-0.19537764549507736,-1.04356841759526,0.4761904761904761,27.7,0,0.683503935622418,0,0,0,
2018-08-23,AAPL,0,,0.0020460222062557154,-0.01553065100051814,-1.0685947225539687,0.38095238095238093,18.6,0,0.4284127147362794,0,0,0,
2018-08-24,AAPL,0,,0.0031091444459521167,0.07131511147680693,-1.1719408180299145,0.14285714285714285,11.6,0,0.7102072350166319,0,0,0,
2018-08-27,AAPL,0,,0.008234603163780996,0.5096615083082763,-0.8600011577199932,0.3492063492063492,34.1,0,0.46114490924586854,0,0,0,
2018-08-28,AAPL,0,,0.008075635752678556,0.47996372224127826,-0.5325405579640191,0.07936507936507936,28.1,0,0.8685446153270273,0,0,0,
2018-08-29,AAPL,0,,0.014929512387167554,1.0532739198558472,-0.03591387678161166,0.8253968253968254,70.0,0,0.44480906658575986,0,0,0,
2018-08-30,AAPL,1,,0.00919353949593793,0.5333173113886037,1.7202450082428042,0.9682539682539683,78.8,0,1.261309066140608,0,0,0,range_pct>0.95
2018-08-31,AAPL,0,,0.011554046695955167,0.754717894110668,1.6028499716420657,0.5714285714285714,70.0,0,1.1288078210117356,0,0,0,
2018-09-04,AAPL,0,,0.003207026316176753,0.03142285632280846,0.16636756055401247,0.3492063492063492,32.5,0,0.6313731273561428,0,0,0,
2018-09-05,AAPL,0,,-0.0065247375976364985,-0.7993861871933005,0.9852365777457872,0.8412698412698413,76.9,0,0.7362987181177684,0,0,0,
2018-09-06,AAPL,1,,-0.016617461763110186,-1.6455444104294135,1.0232656598593284,0.9841269841269841,90.7,0,0.5232969967669456,0,0,0,range_pct>0.95
2018-09-07,AAPL,0,,-0.008068178802813741,-0.8775968659054968,1.296933890941686,0.8412698412698413,79.9,0,0.6113661270288794,0,0,0,
2018-09-10,AAPL,0,,-0.013420730488666877,-1.3298439434291458,1.3541455231357695,0.9365079365079364,88.8,0,0.37101405623437195,0,0,0,
2018-09-11,AAPL,1,,0.0252829286911167,1.9124962302570483,0.8654229199589508,0.9841269841269841,90.7,0,1.184270388266839,0,0,0,range_pct>0.95
2018-09-12,AAPL,0,,-0.01241905856345471,-1.2076286397918738,1.9245838546405967,0.8888888888888888,87.9,0,0.563845631592006,0,0,0,
2018-09-13,AAPL,0,,0.02415520318279918,1.7393120910100948,1.1371775721770487,0.9206349206349206,89.7,0,1.044763487291613,0,0,0,
2018-09-14,AAPL,0,,-0.011351096759144252,-1.1137663069863046,0.1652956497541582,0.7301587301587301,70.1,0,1.1074965870497084,0,0,0,
2018-09-17,AAPL,0,,-0.026626106384854964,-2.306662223010741,0.6431423866373954,0.9365079365079364,88.2,0,0.8505209899373632,0,0,0,
2018-09-18,AAPL,0,,0.0016522811855381736,-0.05798107483053023,0.06256243363622582,0.7777777777777777,46.4,0,0.8264959837438656,0,0,0,
2018-09-19,AAPL,0,,0.0005955618329598344,-0.16131152185660125,-0.4163967874140355,0.6984126984126984,41.0,0,1.104935123249717,0,0,0,
2018-09-20,AAPL,0,,0.0076019314881596856,0.3787736278063245,-0.4600799199073522,0.4761904761904761,39.5,0,0.6533831132221501,0,0,0,
2018-09-21,AAPL,1,volume_shock,-0.010771323296175583,-1.0437565771710953,3.735111949910892,0.6507936507936507,79.7,0,2.0284453319053575,1,1,0,vol_z>2.5
